date_time;strain;temperature
2024-01-01 00:00:00.143000;;
2024-01-01 00:00:00.145750;1499.755863466375;39.98986929511953
2024-01-01 00:00:00.148500;;
2024-01-01 00:00:00.151250;;
2024-01-01 00:00:00.154000;;
2024-01-01 00:00:00.156750;1499.6352479502327;39.975732596222315
2024-01-01 00:00:00.159500;;
2024-01-01 00:00:00.162250;;
2024-01-01 00:00:00.165000;;
2024-01-01 00:00:00.167750;1499.8622396225774;40.05944775619508
2024-01-01 00:00:00.170500;;
2024-01-01 00:00:00.173250;;
2024-01-01 00:00:00.176000;;
2024-01-01 00:00:00.178750;1500.3291969678091;40.00241084543869
2024-01-01 00:00:00.181500;;
2024-01-01 00:00:00.184250;;
2024-01-01 00:00:00.187000;;
2024-01-01 00:00:00.189750;1500.2491532173387;40.00509883415133
2024-01-01 00:00:00.192500;;
2024-01-01 00:00:00.195250;;
2024-01-01 00:00:00.198000;;
2024-01-01 00:00:00.200750;1500.0522230705571;40.02327059508608
2024-01-01 00:00:00.203500;;
2024-01-01 00:00:00.206250;;
2024-01-01 00:00:00.209000;;
2024-01-01 00:00:00.211750;1499.758996929565;40.053044069846955
2024-01-01 00:00:00.214500;;
2024-01-01 00:00:00.217250;;
2024-01-01 00:00:00.220000;;
2024-01-01 00:00:00.222750;1499.824666288731;39.97911816972017
2024-01-01 00:00:00.225500;;
2024-01-01 00:00:00.228250;;
2024-01-01 00:00:00.231000;;
2024-01-01 00:00:00.233750;1499.6716574296377;40.00732816719419
2024-01-01 00:00:00.236500;;
2024-01-01 00:00:00.239250;;
2024-01-01 00:00:00.242000;;
2024-01-01 00:00:00.244750;1500.1408756792177;40.01948699969998
2024-01-01 00:00:00.247500;;
2024-01-01 00:00:00.250250;;
2024-01-01 00:00:00.253000;;
2024-01-01 00:00:00.255750;1500.6147864344243;39.96801812344634
2024-01-01 00:00:00.258500;;
2024-01-01 00:00:00.261250;;
2024-01-01 00:00:00.264000;;
2024-01-01 00:00:00.266750;1500.6787942722638;39.94422680171682
2024-01-01 00:00:00.269500;;
2024-01-01 00:00:00.272250;;
2024-01-01 00:00:00.275000;;
2024-01-01 00:00:00.277750;1499.9521090676274;39.99051006842229
2024-01-01 00:00:00.280500;;
2024-01-01 00:00:00.283250;;
2024-01-01 00:00:00.286000;;
2024-01-01 00:00:00.288750;1499.6949802019947;40.002044394921015
2024-01-01 00:00:00.291500;;
2024-01-01 00:00:00.294250;;
2024-01-01 00:00:00.297000;;
2024-01-01 00:00:00.299750;1499.7372962999043;40.00828841747209
2024-01-01 00:00:00.302500;;
2024-01-01 00:00:00.305250;;
2024-01-01 00:00:00.308000;;
2024-01-01 00:00:00.310750;1499.9537222272695;40.03383713515183
2024-01-01 00:00:00.313500;;
2024-01-01 00:00:00.316250;;
2024-01-01 00:00:00.319000;;
2024-01-01 00:00:00.321750;1500.1599842338953;40.04998798210086
2024-01-01 00:00:00.324500;;
2024-01-01 00:00:00.327250;;
2024-01-01 00:00:00.330000;;
2024-01-01 00:00:00.332750;1499.9370747821486;40.070887293703926
2024-01-01 00:00:00.335500;;
2024-01-01 00:00:00.338250;;
2024-01-01 00:00:00.341000;;
2024-01-01 00:00:00.343750;1499.6977943613947;39.967206132303915
2024-01-01 00:00:00.346500;;
2024-01-01 00:00:00.349250;;
2024-01-01 00:00:00.352000;;
2024-01-01 00:00:00.354750;1500.0881630363272;39.98579661642846
2024-01-01 00:00:00.357500;;
2024-01-01 00:00:00.360250;;
2024-01-01 00:00:00.363000;;
2024-01-01 00:00:00.365750;1500.1831147207588;40.03495028597982
2024-01-01 00:00:00.368500;;
2024-01-01 00:00:00.371250;;
2024-01-01 00:00:00.374000;;
2024-01-01 00:00:00.376750;1500.0048526628718;40.05239704863032
2024-01-01 00:00:00.379500;;
2024-01-01 00:00:00.382250;;
2024-01-01 00:00:00.385000;;
2024-01-01 00:00:00.387750;1499.6098414549751;40.02004017814597
2024-01-01 00:00:00.390500;;
2024-01-01 00:00:00.393250;;
2024-01-01 00:00:00.396000;;
2024-01-01 00:00:00.398750;1499.5810841639898;39.999554372358375
2024-01-01 00:00:00.401500;;
2024-01-01 00:00:00.404250;;
2024-01-01 00:00:00.407000;;
2024-01-01 00:00:00.409750;1500.0173011397203;40.04401414292824
2024-01-01 00:00:00.412500;;
2024-01-01 00:00:00.415250;;
2024-01-01 00:00:00.418000;;
2024-01-01 00:00:00.420750;1500.2848183549318;40.00837726928446
2024-01-01 00:00:00.423500;;
2024-01-01 00:00:00.426250;;
2024-01-01 00:00:00.429000;;
2024-01-01 00:00:00.431750;1500.335977722591;40.03980322613762
2024-01-01 00:00:00.434500;;
2024-01-01 00:00:00.437250;;
2024-01-01 00:00:00.440000;;
2024-01-01 00:00:00.442750;1500.1390291899775;40.02999597184198
2024-01-01 00:00:00.445500;;
2024-01-01 00:00:00.448250;;
2024-01-01 00:00:00.451000;;
2024-01-01 00:00:00.453750;1499.5301967725536;40.02590434045203
2024-01-01 00:00:00.456500;;
2024-01-01 00:00:00.459250;;
2024-01-01 00:00:00.462000;;
2024-01-01 00:00:00.464750;1499.5000113757726;40.050788949763565
2024-01-01 00:00:00.467500;;
2024-01-01 00:00:00.470250;;
2024-01-01 00:00:00.473000;;
2024-01-01 00:00:00.475750;1499.4852310185813;40.01106927572163
2024-01-01 00:00:00.478500;;
2024-01-01 00:00:00.481250;;
2024-01-01 00:00:00.484000;;
2024-01-01 00:00:00.486750;1500.0964278174633;40.05213338592562
2024-01-01 00:00:00.489500;;
2024-01-01 00:00:00.492250;;
2024-01-01 00:00:00.495000;;
2024-01-01 00:00:00.497750;1500.3340980817543;40.03465066354404
2024-01-01 00:00:00.500500;;
2024-01-01 00:00:00.503250;;
2024-01-01 00:00:00.506000;;
2024-01-01 00:00:00.508750;1500.082128514477;40.009320792280135
2024-01-01 00:00:00.511500;;
2024-01-01 00:00:00.514250;;
2024-01-01 00:00:00.517000;;
2024-01-01 00:00:00.519750;1499.9150995056657;40.046789963333964
2024-01-01 00:00:00.522500;;
2024-01-01 00:00:00.525250;;
2024-01-01 00:00:00.528000;;
2024-01-01 00:00:00.530750;1499.2250707546289;40.00732202998011
2024-01-01 00:00:00.533500;;
2024-01-01 00:00:00.536250;;
2024-01-01 00:00:00.539000;;
2024-01-01 00:00:00.541750;1500.1352597419977;39.99332101035498
2024-01-01 00:00:00.544500;;
2024-01-01 00:00:00.547250;;
2024-01-01 00:00:00.550000;;
2024-01-01 00:00:00.552750;1500.1855469280933;40.05996867923715
2024-01-01 00:00:00.555500;;
2024-01-01 00:00:00.558250;;
2024-01-01 00:00:00.561000;;
2024-01-01 00:00:00.563750;1500.5142827595357;40.05184463394301
2024-01-01 00:00:00.566500;;
2024-01-01 00:00:00.569250;;
2024-01-01 00:00:00.572000;;
2024-01-01 00:00:00.574750;1499.8753698390954;39.97307207717816
2024-01-01 00:00:00.577500;;
2024-01-01 00:00:00.580250;;
2024-01-01 00:00:00.583000;;
2024-01-01 00:00:00.585750;1499.529651518753;40.067291199470404
2024-01-01 00:00:00.588500;;
2024-01-01 00:00:00.591250;;
2024-01-01 00:00:00.594000;;
2024-01-01 00:00:00.596750;1500.0739768662559;40.01406250876624
2024-01-01 00:00:00.599500;;
2024-01-01 00:00:00.602250;;
2024-01-01 00:00:00.605000;;
2024-01-01 00:00:00.607750;1500.0409432736483;39.9968642173324
2024-01-01 00:00:00.610500;;
2024-01-01 00:00:00.613250;;
2024-01-01 00:00:00.616000;;
2024-01-01 00:00:00.618750;1500.2877273636695;40.06149811798712
2024-01-01 00:00:00.621500;;
2024-01-01 00:00:00.624250;;
2024-01-01 00:00:00.627000;;
2024-01-01 00:00:00.629750;1499.7781315241173;40.037007546669656
2024-01-01 00:00:00.632500;;
2024-01-01 00:00:00.635250;;
2024-01-01 00:00:00.638000;;
2024-01-01 00:00:00.640750;1500.0232333046313;40.043256859877545
2024-01-01 00:00:00.643500;;
2024-01-01 00:00:00.646250;;
2024-01-01 00:00:00.649000;;
2024-01-01 00:00:00.651750;1499.5961905873266;40.051103683397265
2024-01-01 00:00:00.654500;;
2024-01-01 00:00:00.657250;;
2024-01-01 00:00:00.660000;;
2024-01-01 00:00:00.662750;1499.7468471915665;40.09615875519403
2024-01-01 00:00:00.665500;;
2024-01-01 00:00:00.668250;;
2024-01-01 00:00:00.671000;;
2024-01-01 00:00:00.673750;1500.1479127014702;40.07739042685206
2024-01-01 00:00:00.676500;;
2024-01-01 00:00:00.679250;;
2024-01-01 00:00:00.682000;;
2024-01-01 00:00:00.684750;1500.0532309086361;40.027242672043165
2024-01-01 00:00:00.687500;;
2024-01-01 00:00:00.690250;;
2024-01-01 00:00:00.693000;;
2024-01-01 00:00:00.695750;1500.3754432944024;40.07395376053502
2024-01-01 00:00:00.698500;;
2024-01-01 00:00:00.701250;;
2024-01-01 00:00:00.704000;;
2024-01-01 00:00:00.706750;1500.1040607333382;40.09626703886343
2024-01-01 00:00:00.709500;;
2024-01-01 00:00:00.712250;;
2024-01-01 00:00:00.715000;;
2024-01-01 00:00:00.717750;1499.9024258106708;40.064067187107405
2024-01-01 00:00:00.720500;;
2024-01-01 00:00:00.723250;;
2024-01-01 00:00:00.726000;;
2024-01-01 00:00:00.728750;1500.056368172569;40.08923518631724
2024-01-01 00:00:00.731500;;
2024-01-01 00:00:00.734250;;
2024-01-01 00:00:00.737000;;
2024-01-01 00:00:00.739750;1499.9939386414328;40.0648299402556
2024-01-01 00:00:00.742500;;
2024-01-01 00:00:00.745250;;
2024-01-01 00:00:00.748000;;
2024-01-01 00:00:00.750750;1499.9683208149095;40.1023004669591
2024-01-01 00:00:00.753500;;
2024-01-01 00:00:00.756250;;
2024-01-01 00:00:00.759000;;
2024-01-01 00:00:00.761750;1499.7290742790517;40.048626742012985
2024-01-01 00:00:00.764500;;
2024-01-01 00:00:00.767250;;
2024-01-01 00:00:00.770000;;
2024-01-01 00:00:00.772750;1500.0717140807772;40.07183857457109
2024-01-01 00:00:00.775500;;
2024-01-01 00:00:00.778250;;
2024-01-01 00:00:00.781000;;
2024-01-01 00:00:00.783750;1500.5215568355766;40.07447634492528
2024-01-01 00:00:00.786500;;
2024-01-01 00:00:00.789250;;
2024-01-01 00:00:00.792000;;
2024-01-01 00:00:00.794750;1500.225505961397;40.06118240225282
2024-01-01 00:00:00.797500;;
2024-01-01 00:00:00.800250;;
2024-01-01 00:00:00.803000;;
2024-01-01 00:00:00.805750;1499.8299184784892;40.09186178593474
2024-01-01 00:00:00.808500;;
2024-01-01 00:00:00.811250;;
2024-01-01 00:00:00.814000;;
2024-01-01 00:00:00.816750;1499.3441540205843;40.065441633685495
2024-01-01 00:00:00.819500;;
2024-01-01 00:00:00.822250;;
2024-01-01 00:00:00.825000;;
2024-01-01 00:00:00.827750;1499.357918980947;40.12694467271398
2024-01-01 00:00:00.830500;;
2024-01-01 00:00:00.833250;;
2024-01-01 00:00:00.836000;;
2024-01-01 00:00:00.838750;1500.2630555643068;40.08186928282449
2024-01-01 00:00:00.841500;;
2024-01-01 00:00:00.844250;;
2024-01-01 00:00:00.847000;;
2024-01-01 00:00:00.849750;1500.5955633616513;40.06910905783694
2024-01-01 00:00:00.852500;;
2024-01-01 00:00:00.855250;;
2024-01-01 00:00:00.858000;;
2024-01-01 00:00:00.860750;1500.6500270348988;40.094279882312556
2024-01-01 00:00:00.863500;;
2024-01-01 00:00:00.866250;;
2024-01-01 00:00:00.869000;;
2024-01-01 00:00:00.871750;1500.1675227489957;40.033665230353
2024-01-01 00:00:00.874500;;
2024-01-01 00:00:00.877250;;
2024-01-01 00:00:00.880000;;
2024-01-01 00:00:00.882750;1499.6590463018351;40.02844550049181
2024-01-01 00:00:00.885500;;
2024-01-01 00:00:00.888250;;
2024-01-01 00:00:00.891000;;
2024-01-01 00:00:00.893750;1499.8450918141632;40.057866926425824
2024-01-01 00:00:00.896500;;
2024-01-01 00:00:00.899250;;
2024-01-01 00:00:00.902000;;
2024-01-01 00:00:00.904750;1499.7757130435982;40.05660223676223
2024-01-01 00:00:00.907500;;
2024-01-01 00:00:00.910250;;
2024-01-01 00:00:00.913000;;
2024-01-01 00:00:00.915750;1500.216487729107;40.05005586892699
2024-01-01 00:00:00.918500;;
2024-01-01 00:00:00.921250;;
2024-01-01 00:00:00.924000;;
2024-01-01 00:00:00.926750;1500.4411709107367;40.023129778943385
2024-01-01 00:00:00.929500;;
2024-01-01 00:00:00.932250;;
2024-01-01 00:00:00.935000;;
2024-01-01 00:00:00.937750;1500.038495200952;40.06269728078246
2024-01-01 00:00:00.940500;;
2024-01-01 00:00:00.943250;;
2024-01-01 00:00:00.946000;;
2024-01-01 00:00:00.948750;1499.9712413851562;40.05774470413701
2024-01-01 00:00:00.951500;;
2024-01-01 00:00:00.954250;;
2024-01-01 00:00:00.957000;;
2024-01-01 00:00:00.959750;1499.4207355982671;40.08845025536049
2024-01-01 00:00:00.962500;;
2024-01-01 00:00:00.965250;;
2024-01-01 00:00:00.968000;;
2024-01-01 00:00:00.970750;1499.784779554431;40.11979306411371
2024-01-01 00:00:00.973500;;
2024-01-01 00:00:00.976250;;
2024-01-01 00:00:00.979000;;
2024-01-01 00:00:00.981750;1500.251801811897;40.02923402919324
2024-01-01 00:00:00.984500;;
2024-01-01 00:00:00.987250;;
2024-01-01 00:00:00.990000;;
2024-01-01 00:00:00.992750;1500.5342236236231;40.065613788125646
2024-01-01 00:00:00.995500;;
2024-01-01 00:00:00.998250;;
2024-01-01 00:00:01.001000;;
2024-01-01 00:00:01.003750;1500.500893966123;40.09354603657011
2024-01-01 00:00:01.006500;;
2024-01-01 00:00:01.009250;;
2024-01-01 00:00:01.012000;;
2024-01-01 00:00:01.014750;1500.1019793131181;40.10476112372935
2024-01-01 00:00:01.017500;;
2024-01-01 00:00:01.020250;;
2024-01-01 00:00:01.023000;;
2024-01-01 00:00:01.025750;1499.7664450842292;40.080492585493936
2024-01-01 00:00:01.028500;;
2024-01-01 00:00:01.031250;;
2024-01-01 00:00:01.034000;;
2024-01-01 00:00:01.036750;1499.6301583316197;40.12269499529484
2024-01-01 00:00:01.039500;;
2024-01-01 00:00:01.042250;;
2024-01-01 00:00:01.045000;;
2024-01-01 00:00:01.047750;1500.011596632707;40.10279096727037
2024-01-01 00:00:01.050500;;
2024-01-01 00:00:01.053250;;
2024-01-01 00:00:01.056000;;
2024-01-01 00:00:01.058750;1500.3638043095048;40.127120137419276
2024-01-01 00:00:01.061500;;
2024-01-01 00:00:01.064250;;
2024-01-01 00:00:01.067000;;
2024-01-01 00:00:01.069750;1500.174321555441;40.07286735612606
2024-01-01 00:00:01.072500;;
2024-01-01 00:00:01.075250;;
2024-01-01 00:00:01.078000;;
2024-01-01 00:00:01.080750;1499.611605731619;40.110258380339815
2024-01-01 00:00:01.083500;;
2024-01-01 00:00:01.086250;;
2024-01-01 00:00:01.089000;;
2024-01-01 00:00:01.091750;1499.4490008163932;40.107964045582335
2024-01-01 00:00:01.094500;;
2024-01-01 00:00:01.097250;;
2024-01-01 00:00:01.100000;;
2024-01-01 00:00:01.102750;1499.642411827058;40.0660762294941
2024-01-01 00:00:01.105500;;
2024-01-01 00:00:01.108250;;
2024-01-01 00:00:01.111000;;
2024-01-01 00:00:01.113750;1499.832128759412;40.01965093164307
2024-01-01 00:00:01.116500;;
2024-01-01 00:00:01.119250;;
2024-01-01 00:00:01.122000;;
2024-01-01 00:00:01.124750;1500.302638317196;40.104971549045814
2024-01-01 00:00:01.127500;;
2024-01-01 00:00:01.130250;;
2024-01-01 00:00:01.133000;;
2024-01-01 00:00:01.135750;1500.2554391077558;40.058788274446876
2024-01-01 00:00:01.138500;;
2024-01-01 00:00:01.141250;;
2024-01-01 00:00:01.144000;;
2024-01-01 00:00:01.146750;1499.9248188728884;40.09872687084307
2024-01-01 00:00:01.149500;;
2024-01-01 00:00:01.152250;;
2024-01-01 00:00:01.155000;;
2024-01-01 00:00:01.157750;1500.0476419482306;40.087043143486106
2024-01-01 00:00:01.160500;;
2024-01-01 00:00:01.163250;;
2024-01-01 00:00:01.166000;;
2024-01-01 00:00:01.168750;1499.9032826657842;40.13995021075911
2024-01-01 00:00:01.171500;;
2024-01-01 00:00:01.174250;;
2024-01-01 00:00:01.177000;;
2024-01-01 00:00:01.179750;1500.170345322098;40.116913712183845
2024-01-01 00:00:01.182500;;
2024-01-01 00:00:01.185250;;
2024-01-01 00:00:01.188000;;
2024-01-01 00:00:01.190750;1499.7118399723715;40.03049491169279
2024-01-01 00:00:01.193500;;
2024-01-01 00:00:01.196250;;
2024-01-01 00:00:01.199000;;
2024-01-01 00:00:01.201750;1499.4329239876695;40.105984480527006
2024-01-01 00:00:01.204500;;
2024-01-01 00:00:01.207250;;
2024-01-01 00:00:01.210000;;
2024-01-01 00:00:01.212750;1499.7387231314528;40.1237283626276
2024-01-01 00:00:01.215500;;
2024-01-01 00:00:01.218250;;
2024-01-01 00:00:01.221000;;
2024-01-01 00:00:01.223750;1500.1916721478963;40.11527916042252
2024-01-01 00:00:01.226500;;
2024-01-01 00:00:01.229250;;
2024-01-01 00:00:01.232000;;
2024-01-01 00:00:01.234750;1500.7995533379303;40.09310594252939
2024-01-01 00:00:01.237500;;
2024-01-01 00:00:01.240250;;
2024-01-01 00:00:01.243000;;
2024-01-01 00:00:01.245750;1500.4185795025637;40.12470704873439
2024-01-01 00:00:01.248500;;
2024-01-01 00:00:01.251250;;
2024-01-01 00:00:01.254000;;
2024-01-01 00:00:01.256750;1499.8667508970602;40.04989660813544
2024-01-01 00:00:01.259500;;
2024-01-01 00:00:01.262250;;
2024-01-01 00:00:01.265000;;
2024-01-01 00:00:01.267750;1499.2440093132054;40.10171690912704
2024-01-01 00:00:01.270500;;
2024-01-01 00:00:01.273250;;
2024-01-01 00:00:01.276000;;
2024-01-01 00:00:01.278750;1499.8620557941547;40.0942527258766
2024-01-01 00:00:01.281500;;
2024-01-01 00:00:01.284250;;
2024-01-01 00:00:01.287000;;
2024-01-01 00:00:01.289750;1500.2932105434968;40.11595965137173
2024-01-01 00:00:01.292500;;
2024-01-01 00:00:01.295250;;
2024-01-01 00:00:01.298000;;
2024-01-01 00:00:01.300750;1500.5539984889062;40.09511696038065
2024-01-01 00:00:01.303500;;
2024-01-01 00:00:01.306250;;
2024-01-01 00:00:01.309000;;
2024-01-01 00:00:01.311750;1500.2808308564033;40.053170528321424
2024-01-01 00:00:01.314500;;
2024-01-01 00:00:01.317250;;
2024-01-01 00:00:01.320000;;
2024-01-01 00:00:01.322750;1499.6938282194583;40.11177047084555
2024-01-01 00:00:01.325500;;
2024-01-01 00:00:01.328250;;
2024-01-01 00:00:01.331000;;
2024-01-01 00:00:01.333750;1499.7715667500358;40.10662600179371
2024-01-01 00:00:01.336500;;
2024-01-01 00:00:01.339250;;
2024-01-01 00:00:01.342000;;
2024-01-01 00:00:01.344750;1499.5593290614224;40.05170916033881
2024-01-01 00:00:01.347500;;
2024-01-01 00:00:01.350250;;
2024-01-01 00:00:01.353000;;
2024-01-01 00:00:01.355750;1500.3132454821614;40.122470947855575
2024-01-01 00:00:01.358500;;
2024-01-01 00:00:01.361250;;
2024-01-01 00:00:01.364000;;
2024-01-01 00:00:01.366750;1500.4470488356908;40.07425388100596
2024-01-01 00:00:01.369500;;
2024-01-01 00:00:01.372250;;
2024-01-01 00:00:01.375000;;
2024-01-01 00:00:01.377750;1500.1859829491837;40.122199502605625
2024-01-01 00:00:01.380500;;
2024-01-01 00:00:01.383250;;
2024-01-01 00:00:01.386000;;
2024-01-01 00:00:01.388750;1499.500252045823;40.14743130936311
2024-01-01 00:00:01.391500;;
2024-01-01 00:00:01.394250;;
2024-01-01 00:00:01.397000;;
2024-01-01 00:00:01.399750;1498.9939520725904;40.127421264756705
2024-01-01 00:00:01.402500;;
2024-01-01 00:00:01.405250;;
2024-01-01 00:00:01.408000;;
2024-01-01 00:00:01.410750;1499.5698880023438;40.13493239522493
2024-01-01 00:00:01.413500;;
2024-01-01 00:00:01.416250;;
2024-01-01 00:00:01.419000;;
2024-01-01 00:00:01.421750;1500.2472227977787;40.09960216302116
2024-01-01 00:00:01.424500;;
2024-01-01 00:00:01.427250;;
2024-01-01 00:00:01.430000;;
2024-01-01 00:00:01.432750;1500.454420774066;40.09235302390471
2024-01-01 00:00:01.435500;;
2024-01-01 00:00:01.438250;;
2024-01-01 00:00:01.441000;;
2024-01-01 00:00:01.443750;1500.0839770998825;40.14309164876201
2024-01-01 00:00:01.446500;;
2024-01-01 00:00:01.449250;;
2024-01-01 00:00:01.452000;;
2024-01-01 00:00:01.454750;1499.174877350931;40.09939282269272
2024-01-01 00:00:01.457500;;
2024-01-01 00:00:01.460250;;
2024-01-01 00:00:01.463000;;
2024-01-01 00:00:01.465750;1499.1822513757033;40.147869424219735
2024-01-01 00:00:01.468500;;
2024-01-01 00:00:01.471250;;
2024-01-01 00:00:01.474000;;
2024-01-01 00:00:01.476750;1499.8620077319633;40.11707639719778
2024-01-01 00:00:01.479500;;
2024-01-01 00:00:01.482250;;
2024-01-01 00:00:01.485000;;
2024-01-01 00:00:01.487750;1500.5702975361655;40.14950934608641
2024-01-01 00:00:01.490500;;
2024-01-01 00:00:01.493250;;
2024-01-01 00:00:01.496000;;
2024-01-01 00:00:01.498750;1500.3475060406379;40.14559132617521
2024-01-01 00:00:01.501500;;
2024-01-01 00:00:01.504250;;
2024-01-01 00:00:01.507000;;
2024-01-01 00:00:01.509750;1500.1400530238639;40.09638120910956
2024-01-01 00:00:01.512500;;
2024-01-01 00:00:01.515250;;
2024-01-01 00:00:01.518000;;
2024-01-01 00:00:01.520750;1499.9510134786271;40.08502954674339
2024-01-01 00:00:01.523500;;
2024-01-01 00:00:01.526250;;
2024-01-01 00:00:01.529000;;
2024-01-01 00:00:01.531750;1499.4431082114277;40.13236211662027
2024-01-01 00:00:01.534500;;
2024-01-01 00:00:01.537250;;
2024-01-01 00:00:01.540000;;
2024-01-01 00:00:01.542750;1499.5971223532829;40.13889542507155
2024-01-01 00:00:01.545500;;
2024-01-01 00:00:01.548250;;
2024-01-01 00:00:01.551000;;
2024-01-01 00:00:01.553750;1500.140065525707;40.19175436663834
2024-01-01 00:00:01.556500;;
2024-01-01 00:00:01.559250;;
2024-01-01 00:00:01.562000;;
2024-01-01 00:00:01.564750;1500.5147039650724;40.11642435611453
2024-01-01 00:00:01.567500;;
2024-01-01 00:00:01.570250;;
2024-01-01 00:00:01.573000;;
2024-01-01 00:00:01.575750;1500.2517968979755;40.08023880349157
2024-01-01 00:00:01.578500;;
2024-01-01 00:00:01.581250;;
2024-01-01 00:00:01.584000;;
2024-01-01 00:00:01.586750;1499.605005432938;40.07973609003768
2024-01-01 00:00:01.589500;;
2024-01-01 00:00:01.592250;;
2024-01-01 00:00:01.595000;;
2024-01-01 00:00:01.597750;1499.6052872919029;40.1005815967527
2024-01-01 00:00:01.600500;;
2024-01-01 00:00:01.603250;;
2024-01-01 00:00:01.606000;;
2024-01-01 00:00:01.608750;1500.0060989345654;40.19267581566298
2024-01-01 00:00:01.611500;;
2024-01-01 00:00:01.614250;;
2024-01-01 00:00:01.617000;;
2024-01-01 00:00:01.619750;1499.984570262243;40.209758532685896
2024-01-01 00:00:01.622500;;
2024-01-01 00:00:01.625250;;
2024-01-01 00:00:01.628000;;
2024-01-01 00:00:01.630750;1500.4645755689623;40.12915924586591
2024-01-01 00:00:01.633500;;
2024-01-01 00:00:01.636250;;
2024-01-01 00:00:01.639000;;
2024-01-01 00:00:01.641750;1500.2533977276053;40.11809738554506
2024-01-01 00:00:01.644500;;
2024-01-01 00:00:01.647250;;
2024-01-01 00:00:01.650000;;
2024-01-01 00:00:01.652750;1499.823015699003;40.07031673110328
2024-01-01 00:00:01.655500;;
2024-01-01 00:00:01.658250;;
2024-01-01 00:00:01.661000;;
2024-01-01 00:00:01.663750;1499.7489593896535;40.156746897529544
2024-01-01 00:00:01.666500;;
2024-01-01 00:00:01.669250;;
2024-01-01 00:00:01.672000;;
2024-01-01 00:00:01.674750;1499.7628777476627;40.12279725579258
2024-01-01 00:00:01.677500;;
2024-01-01 00:00:01.680250;;
2024-01-01 00:00:01.683000;;
2024-01-01 00:00:01.685750;1500.2485848804845;40.130743257712616
2024-01-01 00:00:01.688500;;
2024-01-01 00:00:01.691250;;
2024-01-01 00:00:01.694000;;
2024-01-01 00:00:01.696750;1500.309848215607;40.15139955878565
2024-01-01 00:00:01.699500;;
2024-01-01 00:00:01.702250;;
2024-01-01 00:00:01.705000;;
2024-01-01 00:00:01.707750;1500.131883651457;40.13677518986912
2024-01-01 00:00:01.710500;;
2024-01-01 00:00:01.713250;;
2024-01-01 00:00:01.716000;;
2024-01-01 00:00:01.718750;1499.9498122732614;40.18714735442826
2024-01-01 00:00:01.721500;;
2024-01-01 00:00:01.724250;;
2024-01-01 00:00:01.727000;;
2024-01-01 00:00:01.729750;1499.4989752783035;40.149987017025396
2024-01-01 00:00:01.732500;;
2024-01-01 00:00:01.735250;;
2024-01-01 00:00:01.738000;;
2024-01-01 00:00:01.740750;1499.6961156302782;40.166661397268804
2024-01-01 00:00:01.743500;;
2024-01-01 00:00:01.746250;;
2024-01-01 00:00:01.749000;;
2024-01-01 00:00:01.751750;1499.9253896788732;40.047828094333354
2024-01-01 00:00:01.754500;;
2024-01-01 00:00:01.757250;;
2024-01-01 00:00:01.760000;;
2024-01-01 00:00:01.762750;1500.109051721336;40.10039129949672
2024-01-01 00:00:01.765500;;
2024-01-01 00:00:01.768250;;
